class	subscriber	message_body	timestamp	type
0	56	Thanks sweetie.	5/10/12 17:29	Outgoing
0	56	"I am sure you are relieved too!  Once you are all done with everything, we need to spend some time together!  Miss you"	5/10/12 17:31	Incoming
0	56	We need to scrap!	5/10/12 17:33	Outgoing
0	56	You can say that again!	5/10/12 17:35	Incoming
0	56	My friend with the breast cancer has a cancer polyp~ not good	5/10/12 17:36	Incoming
0	56	Oh no. I am so sorry.	5/10/12 17:56	Outgoing
0	114	"Hey cindy, this is Cindy I will bed running a little late but I will be there as soon  as I can make it"	5/11/12 8:49	Incoming
0	43	Are you home? We are still in our dept meeting.	5/11/12 12:53	Outgoing
0	43	I'll be home in about 30 minutes	5/11/12 13:34	Incoming
0	43	Ok. Still in dept meeting. No hurry	5/11/12 13:35	Outgoing
0	43	I'm home	5/11/12 14:24	Incoming
0	43	I just left the meeting.	5/11/12 15:14	Outgoing
0	43	Ok	5/11/12 15:24	Incoming
0	43	On my way.	5/11/12 15:24	Outgoing
0	39	"Just an fyi, we dont have the money for the student loan. At all."	5/11/12 19:24	Incoming
0	39	"Well, then we are in trouble"	5/11/12 19:27	Outgoing
0	39	it has to get paid or it all comes due now.	5/11/12 19:31	Incoming
0	39	i am sick. I cant really talk.	5/11/12 19:32	Incoming
0	39	Call me	5/11/12 19:32	Outgoing
0	39	"Well, i don't know what you expect me to do. You said they were going to review it. I don't have it either. And i cannot borrow from anyone."	5/11/12 19:36	Outgoing
0	39	they were suppose to but apparently the government did some update to the system and they havent swept any loans as of yet. I told you this before.	5/11/12 19:37	Incoming
0	39	"No, i do not recall you mentioning anything about this."	5/11/12 19:39	Outgoing
0	39	yep. Last couple months when you've asked.	5/11/12 19:40	Incoming
0	39	Games still on.	5/12/12 9:36	Outgoing
0	130	jim approved your maymester hours of 1 to 4 pm. Please have all students sign the sign-in sheet and put down the course number. I have to report to him weekly the number os students for which courses.	5/12/12 9:42	Outgoing
1	49	don't forget package at 10. Just wanted to let you know. some green herbs need a home	5/12/12 9:43	Outgoing
0	67	Are they here yet?	5/12/12 9:45	Outgoing
0	36	Are they here yet?	5/12/12 9:46	Outgoing
0	36	Nope ><	5/12/12 9:47	Incoming
0	49	So whatss on todays agenda?	5/12/12 11:27	Incoming
0	114	"Hi cindy, this is Cindy just wanted to wish you a Happy Mothers Day!"	5/13/12 7:25	Incoming
0	81	Happy Mothers Day.  Just finished the MS Walk.	5/13/12 9:28	Incoming
0	114	"Happy Mother's day to you as well Cindy, and Thank you"	5/13/12 9:35	Outgoing
0	81	"Thank you, Monica. Happy Mother's day to you as well."	5/13/12 9:36	Outgoing
0	131	Happy mothers day and may god cont. To bless u on this wonderful day	5/13/12 9:57	Incoming
0	131	Wish your mom a Happy Mother's Day for me.	5/13/12 10:04	Outgoing
0	131	Thank You Jeanette. I passed my exams. I get my Master's in computer science on May 20th.	5/13/12 10:04	Outgoing
0	49	Heading that way soon.	5/13/12 11:40	Outgoing
0	49	Ok	5/13/12 11:42	Incoming
0	116	Happy mother's day	5/13/12 13:06	Incoming
0	116	Same to you love	5/13/12 13:08	Outgoing
0	130	Open labs will be held in bldg A beginning tomorrow and thursday until then end of Maymester classes. June 8 ends that semester.	5/14/12 13:48	Outgoing
0	38	Susie needs help with completing the project tasks for tonight meeting. She asked if I could assist her. Will this be ok with you.	5/15/12 9:42	Outgoing
0	38	Sure	5/15/12 10:16	Incoming
0	132	"Fyi,

school is having email issues. Outlook not working, entourage for Macs not working either."	5/15/12 11:51	Outgoing
0	43	I know. I called help support and made them aware 30 minutes ago. Thanks	5/15/12 11:52	Incoming
0	43	I also about an hour ago. It is getting worse.	5/15/12 11:54	Outgoing
0	43	Good thing for messaging	5/15/12 11:55	Incoming
0	43	"Yes, i am using aim with my guys."	5/15/12 12:00	Outgoing
0	43	jim did give me permission to work with you. I will come by after the meeting if you still need me to.	5/15/12 12:01	Outgoing
0	43	Yes.  Please	5/15/12 12:02	Incoming
0	43	Ok. I will be there after my meeting with jim. He is due back here around 1 pm.	5/15/12 12:03	Outgoing
0	43	Bring your laptop when you come	5/15/12 12:43	Incoming
0	38	Are we still meeting today?	5/15/12 13:19	Outgoing
0	38	I'm on the way back to campus now	5/15/12 13:26	Incoming
0	38	Yes	5/15/12 13:26	Incoming
0	38	Ok. Text or call me when you get here.	5/15/12 13:33	Outgoing
0	43	I'm taking a short nap before the meeting at 4	5/15/12 14:15	Incoming
0	43	Ok.	5/15/12 14:26	Outgoing
0	43	are you coming?	5/15/12 16:14	Outgoing
0	133	"Strong arm robbery on Michigan Ave, suspect may be in bldg nearby. Check CNN for updates"	5/16/12 15:19	Incoming
0	70	Timesheets!!	5/16/12 16:56	Incoming
0	70	Tomorrow	5/16/12 17:00	Outgoing
0	70	Ok	5/16/12 17:01	Incoming
0	43	Do you have a graduation party planned?  We could invite grad students here if you want?  Anyone you want. Only if you do not have previous plans....	5/16/12 21:26	Incoming
0	39	I forgot to ask. Any chance you could keep the kids the 25th?	5/16/12 22:12	Incoming
0	43	I have no money for a party. I am a poor grad student.	5/17/12 9:32	Outgoing
1	48	how much per joint? good quality?	5/17/12 9:44	Incoming
0	48	Yes	5/17/12 9:44	Outgoing
1	48	You got any fatties?	5/17/12 9:44	Incoming
0	48	Plz share :P	5/17/12 9:45	Incoming
0	48	how bout u swing by and sample some with me	5/17/12 9:46	Outgoing
0	48	Yeah	5/17/12 9:47	Incoming
0	48	"Hey, what is person's email address?"	5/17/12 9:49	Outgoing
0	48	person@email.com	5/17/12 9:50	Incoming
0	48	swinging by soon	5/17/12 10:11	Incoming
1	48	"if selling I'd buy much more, not that ballsy (yet)"	5/17/12 10:18	Incoming
0	48	personal use only	5/17/12 10:18	Incoming
1	48	Is this recreational or u selling it too?	5/17/12 10:18	Outgoing
0	48	:)	5/17/12 10:20	Incoming
0	48	1500	5/17/12 10:20	Outgoing
0	48	see ya	5/17/12 10:23	Outgoing
0	48	Will do thx	5/17/12 10:24	Incoming
0	48	"Let me know when close, I'll meet u by my car"	5/17/12 10:24	Outgoing
0	48	in parking lot	5/17/12 10:35	Incoming
0	48	Ok.	5/17/12 11:01	Outgoing
0	48	I see u	5/17/12 11:02	Incoming
0	114	"Hey cindy, on my way running a little late"	5/17/12 12:50	Incoming
0	39	"So, who all is going to graduation on sunday? Seating starts at 5 pm. Commencement begins at 6  and will last about 2 hours. Theater."	5/18/12 19:14	Outgoing
0	39	Id like to if you have room	5/18/12 19:15	Incoming
0	39	I have enough tickets for all of you.	5/18/12 19:16	Outgoing
0	56	Thank you for tonight=i love you so much.  Looking forward to Sunday!  lucy	5/18/12 22:15	Incoming
0	39	Ok.	5/18/12 23:25	Incoming
0	90	"Hey, got a question for you. Is Tommy Harper related to you? He is in kindergarten at Fictitious School in Chicago."	5/19/12 19:00	Outgoing
0	90	No relation.	5/19/12 20:16	Incoming
0	90	Ok. This little boy is in my grandson's class and thought maybe?	5/19/12 20:17	Outgoing
0	90	"Nah. Anytime you see a Harper and it isn't me, my dad or my wife there is no relation."	5/19/12 20:18	Incoming
0	56	Ticket?	5/20/12 10:11	Incoming
0	56	I forgot last night. I will today soon.	5/20/12 10:21	Outgoing
0	56	No worries!  Are you excited?  I am!  Going to my moms around noon.	5/20/12 10:22	Incoming
0	56	If you leave it taped To your door I will go that way before I head out	5/20/12 10:28	Incoming
0	131	Hello congrat. On your master n computer science have a  great day love u much	5/20/12 11:00	Incoming
0	43	Can i drop off some food by you now?	5/20/12 13:41	Outgoing
0	43	Yes	5/20/12 13:45	Incoming
0	43	On my way	5/20/12 14:03	Outgoing
0	56	123 main st	5/20/12 14:24	Outgoing
0	48	Does Rachellike red or white wine?	5/20/12 16:55	Incoming
0	48	Red	5/20/12 17:01	Outgoing
0	48	Cool u said u will be there around 8?	5/20/12 17:45	Incoming
0	48	How late is she going?	5/20/12 17:50	Incoming
0	48	After	5/20/12 17:50	Outgoing
0	48	K lmk when u head that way	5/20/12 18:24	Incoming
0	48	Ok be there in a few	5/20/12 19:41	Incoming
0	48	Now.	5/20/12 19:41	Outgoing
0	48	I am leaving  theater now.	5/20/12 19:44	Outgoing
0	43	Hows the weather?	5/20/12 19:45	Outgoing
0	43	Leaving now. Raining really bad out here.	5/20/12 19:46	Outgoing
0	48	And remind me again of where Rachellives	5/20/12 19:47	Incoming
0	48	Ok.	5/20/12 19:47	Outgoing
0	48	Drive safe in this weather!	5/20/12 19:47	Incoming
0	48	My wife is heading home from McDonalds then we will leave	5/20/12 19:47	Incoming
0	48	Ok kewl	5/20/12 19:47	Incoming
0	48	I'll bet not	5/20/12 19:48	Incoming
0	48	I am not moving very quickly right now.	5/20/12 19:48	Outgoing
0	48	U drive safe too.	5/20/12 19:50	Outgoing
0	48	Remind me how to get there when u get a chance (or just send me address)	5/20/12 19:51	Incoming
0	48	123 main st	5/20/12 19:53	Outgoing
0	48	Thx	5/20/12 19:54	Incoming
0	48	Not raining in Chicago.	5/20/12 20:13	Outgoing
0	43	I got tied up sorry. I am leaving soon. Is it ok to stop by?  training is now available free online 	5/21/12 15:45	Outgoing
0	43	Yes	5/21/12 15:48	Incoming
0	49	How you feeling today? What time are you leaving work today?	5/21/12 16:25	Incoming
0	95	Congrats again. I can now text	5/22/12 15:09	Incoming
0	2	Love you.	5/23/12 8:48	Incoming
0	2	Love U2	5/23/12 8:51	Outgoing
0	28	Apparently there's a beer fest going on this weekend. You wouldn't happen to know if you can get tickets at the door would you? My inlaws are coming and 	5/23/12 11:33	Incoming
0	28	I have to keep them occupied... Haha	5/23/12 11:33	Incoming
0	28	Yes amber and I r going and mike is going with us	5/23/12 11:34	Outgoing
0	28	My mom lives across the street so we are parking/chilling there	5/23/12 11:34	Outgoing
0	28	"$30/ticket, VIP sold out so I would buy online before general sells out"	5/23/12 11:35	Outgoing
0	28	Still available	5/23/12 11:36	Outgoing
0	28	U can get tickets online or thru eventbrite	5/23/12 11:37	Outgoing
0	28	"Cool, will they still let you in if you don't buy a ticket (Jenny might not want to drink anything).."	5/23/12 13:02	Incoming
0	28	She can get in for $5 as a DD	5/23/12 13:17	Outgoing
0	28	Ok cool	5/23/12 16:18	Incoming
0	43	Just got the meeting invite from bob young.  How did it go?	5/23/12 16:54	Incoming
0	43	It is tomorrow. He had a date typo.	5/23/12 17:00	Outgoing
0	43	"I replied and lost the meeting notice. Time, place,?"	5/23/12 17:02	Incoming
0	43	Tomorrow 2:30 pm bldg A rm 22	5/23/12 17:04	Outgoing
0	43	I passed the course today.	5/23/12 18:39	Outgoing
0	18	Congratulations!	5/23/12 19:53	Outgoing
0	18	Thank You	5/23/12 19:56	Incoming
0	134	Congratulations cindy! Your Graduation Photos are now available online. Go to www.gradimages.com and enter your last name smith and customer # 123456789	5/24/12 7:25	Incoming
0	114	nd a ride I am still likely to be late.	5/24/12 11:54	Incoming
0	114	"Hello cindy, this is me I'm once again having car trouble trying to look for transportation but things aren't looking too great right now but if I do fi"	5/24/12 11:54	Incoming
0	29	630 and 730 who's in who's out 	5/24/12 12:07	Incoming
0	29	I'm in wheaton till pretty late won't make it. I glanced at the calendar the other day and noticed half the season is gone and I still haven't made a game	5/24/12 12:21	Outgoing
0	29	"I probably should just back out at this point, my apologies"	5/24/12 12:21	Outgoing
0	29	That's okay we can try again later 	5/24/12 12:23	Incoming
0	114	Your time card is due also.	5/24/12 14:09	Outgoing
0	114	I'm not going to make it couldn't get ahold of anyone just my luck sorry.	5/24/12 14:11	Incoming
0	38	How is/did your IS meeting go?	5/24/12 14:44	Incoming
0	114	Reflect it on your time sheet.	5/24/12 16:48	Outgoing
0	38	Sent you an email.	5/24/12 16:48	Outgoing
0	114	Ok	5/24/12 16:53	Incoming
0	38	Didn't see it yet	5/24/12 16:59	Incoming
0	38	It shows timestamp of 4:44pm	5/24/12 17:05	Outgoing
0	39	Did you really want the kids Sunday night?	5/24/12 19:47	Incoming
0	13	Love. From .	5/25/12 8:23	Incoming
0	13	Love U2	5/25/12 8:24	Outgoing
0	13	Love you more.giving lessons on how to talk on phone.	5/25/12 8:26	Incoming
0	13	Melinda Bob son isbeatiful	5/25/12 10:29	Incoming
0	28	"We are meeting up at my mom's around 2pm, and she is making hot dogs and hamburgers afterwards"	5/26/12 9:18	Outgoing
0	28	"You are welcome to join us, she lives across the street so it is great parking"	5/26/12 9:19	Outgoing
0	28	Just lmk if so so I can plan how much food	5/26/12 9:34	Outgoing
0	28	"Sorry, we aren't going, Jenni's family isn't coming..  And sorry I slept through your texts I was up until 3:30 working on my car."	5/26/12 10:04	Incoming
0	28	No prob lol	5/26/12 10:04	Outgoing
0	39	store has those short cones they use at practice in the discount area for $2.50	5/27/12 9:45	Incoming
0	49	Going to hardware store.	5/27/12 12:00	Outgoing
0	13	..}Twelve noon top of morning to both of you.	5/27/12 12:08	Incoming
0	49	You must still be there. Does meijers price match? I had to get a rain check on the pool target was out today but meijers is supposed to carry acording to web site.	5/27/12 12:49	Incoming
0	13	Top o the morning to ya	5/27/12 13:49	Outgoing
0	13	Your late. Already been to aunt marys and church.	5/27/12 13:52	Incoming
0	13	Nice	5/27/12 15:10	Outgoing
1	13	I'm such a pothead	5/27/12 15:11	Incoming
0	53	Amanda has someone lined up to move in with her. Waiting for their lease to end first.	5/27/12 18:42	Outgoing
0	53	I head back on wednesday.Ok thanks I will let Jack know. Love u	5/27/12 18:56	Incoming
0	39	The kids said you mentioned them staying tonight?	5/27/12 19:58	Incoming
0	39	I sure did	5/28/12 11:26	Outgoing
0	39	R u all coming by today?	5/28/12 15:17	Outgoing
0	53	Doea Amanda room and or want tqo rommates?.  Bob is on tears  and wants to stay here	5/28/12 17:40	Incoming
0	53	Amanda only has a two bedroom house.	5/28/12 18:26	Outgoing
0	53	There is no way she can take both.	5/28/12 18:27	Outgoing
0	70	R u sure that it was today not tomorrow	5/30/12 13:10	Incoming
0	70	Yes.	5/30/12 13:16	Outgoing
0	70	Gotcha... I found dragan and the email he has from them says tomorrow.. but he is checking to see if its ok to just do it today	5/30/12 13:19	Incoming
0	70	Funny	5/30/12 13:20	Outgoing
1	13	Hey did u get the payment from Chicago? Can't remember. I know you delivered the cocaine	5/30/12 14:22	Outgoing
0	13	I need a letter from you and bob. Giving you both permission medically over me and to let me go.	5/30/12 16:58	Incoming
0	13	"I already wrote u one, what did u do with it?"	5/30/12 17:01	Outgoing
0	13	New doctor also dr smith	5/30/12 17:11	Incoming
0	29	630 & 730 tonight who's in who's out.	5/31/12 8:02	Incoming
0	29	Out	5/31/12 8:03	Outgoing
0	33	Mom's surgery went well	5/31/12 10:34	Outgoing
0	38	"cindy where is the disk with the files?  Jeff will work with adam at lab before noon today, according to Julie"	5/31/12 11:40	Incoming
0	33	Yea that's great to hear.  Tell I love her and take it easy.	5/31/12 12:18	Incoming
0	29	Game just canceled 	5/31/12 17:28	Incoming
0	13	I want my son to help collect onmoney owed me.at same time help with end thoughts?	6/1/12 9:30	Incoming
0	13	How so?	6/1/12 9:31	Outgoing
0	13	Talk when we can.i talk on phone easyer.text is for young generation.	6/1/12 9:33	Incoming
0	13	lol k	6/1/12 9:36	Outgoing
0	13	Smile think postive and believe in something greater called christ. You cant change the plan.it is made?	6/1/12 9:46	Incoming
1	3	I got some of that hydro good stuff	6/1/12 12:13	Incoming
1	3	Man I don't need any of that skunk tho	6/1/12 12:13	Incoming
1	3	Well you do your line on the table and ill toke my marijuana	6/1/12 12:16	Incoming
1	3	crack rock? That's crazy	6/1/12 12:16	Incoming
0	49	Nick sent a message last night saying the computer booted up just fine around 10pm.	6/1/12 16:19	Outgoing
0	70	r section	6/1/12 16:45	Incoming
0	38	"jim, the assect folder is in the faculty folder on server"	6/1/12 17:22	Outgoing
0	28	Jenny was thinking about going hiking for a bit if the chicago taste of downtown thing turns out to be lame or overpriced. Would you guys be interested in that?	6/2/12 11:07	Incoming
0	28	"I think so. They are still painting at our house, so not sure when they will be done, probably within 1-2 hours."	6/2/12 11:08	Outgoing
0	28	Do you guys have to be there while they're finishing up?	6/2/12 11:08	Incoming
0	28	Yeah one of us	6/2/12 11:09	Outgoing
0	28	We don't know them personally	6/2/12 11:09	Outgoing
0	28	Plus we gotta lock up when they're done	6/2/12 11:09	Outgoing
0	28	That's fine we'll head downtown in an hour to scope it out and give you a call	6/2/12 11:10	Incoming
0	28	Sounds good	6/2/12 11:10	Outgoing
0	28	"Painters are done, we just need to remove furniture for Monday night, probably another hour or so"	6/2/12 11:56	Outgoing
0	28	"Ok, we're leaving our apartment now, we'll call you in 15 or 20 minutes"	6/2/12 12:50	Incoming
0	28	Want us to meet u up somewhere?	6/2/12 15:02	Outgoing
